"country","date","people_fully_vaccinated","people_vaccinated","people_fully_vaccinated","daily_vaccinations","population","continent","cumsum_total_vaccination","people_fully_vaccinated_per_million","people_vaccinated_per_million","daily_vaccinated_per_million"
"Seychelles",2021-01-21,3622,87560.6666666667,3622,1718,98789,"Africa",257951.109090909,36664.0010527488,886340.247058546,17390.6001680349
"Seychelles",2021-01-22,3938,16890,3938,1841,98789,"Africa",259792.109090909,39862.7377542034,170970.45217585,18635.6780613226
"Seychelles",2021-01-23,4035.5,18353,4035.5,1622,98789,"Africa",261414.109090909,40849.6897427851,185779.793296825,16418.8320562006
"Seychelles",2021-01-24,4113,178510.333333333,4113,1542,98789,"Africa",262956.109090909,41634.1900414014,1806985.93298174,15609.0252963387
"Seychelles",2021-01-25,5520.5,19889,5520.5,1463,98789,"Africa",264419.109090909,55881.7277227222,201328.083086174,14809.341120975
"Seychelles",2021-01-26,5916.5,22712,5916.5,1677,98789,"Africa",266096.109090909,59890.2711840387,229904.139124801,16975.5742036057
"Seychelles",2021-01-27,2294.33333333333,25587,2294.33333333333,1775,98789,"Africa",267871.109090909,23224.5830338735,259006.569557339,17967.5874844365
"Seychelles",2021-01-28,7063,28779,7063,1965,98789,"Africa",269836.109090909,71495.81431131,291317.85927583,19890.8785391086
"Seychelles",2021-01-29,8501.5,30861,8501.5,1996,98789,"Africa",271832.109090909,86057.1521120773,312393.080201237,20204.6786585551
"Seychelles",2021-01-30,8581,338108.666666667,8581,1988,98789,"Africa",273820.109090909,86861.89757969,3422533.54793213,20123.6979825689
"Seychelles",2021-01-31,2649.66666666667,260224.25,2649.66666666667,2079,98789,"Africa",275899.109090909,26821.4747255936,2634141.959125,21044.8531719119
"Seychelles",2021-02-01,10395,35079,10395,2170,98789,"Africa",278069.109090909,105224.265859559,355090.141614957,21966.0083612548
"Seychelles",2021-02-02,6919.33333333333,36284,6919.33333333333,1939,98789,"Africa",280008.109090909,70041.5363383913,367287.855935377,19627.6913421535
"Seychelles",2021-02-03,5,37087,5,1644,98789,"Africa",281652.109090909,50.6129224913705,375416.291287492,16641.5289151626
"Seychelles",2021-02-04,16650,409815.666666667,16650,1287,98789,"Africa",282939.109090909,168541.031896264,4148393.71454987,13027.7662492788
"Seychelles",2021-02-05,20384,420237.666666667,20384,1089,98789,"Africa",284028.109090909,206338.762412819,4253891.29019088,11023.4945186205
"Seychelles",2021-02-06,1586,37589,1586,987,98789,"Africa",285015.109090909,16054.4190142627,380497.828705625,9990.99089979654
