date,continent,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated,daily_vaccinations,daily_vaccinated_per_million,people_vaccinated_per_million
2021-02-15,Australia/Oceania,0.0,0.0,0.0,14791.5,575.233181094131,0.0
2021-02-15,Europe,10866265.0,922048.0,50462421.0,1691690.0,108784.345710048,2317018.0
2021-02-15,North America,14994946.0,211485.0,40701180.0,1898469.33333333,400155.411027274,755882.0
2021-02-15,South America,511236.0,9141.0,7714997.0,465489.0,65344.6089182641,574261.0
2021-02-16,Africa,18176.0,183988.0,49601.0,218425.666666667,28437.6244180783,426432.0
2021-02-16,Asia,4226408.0,335732.0,20191318.0,1780014.0,51434.8651104354,789023.0
2021-02-16,Australia/Oceania,0.0,0.0,0.0,14452.0,562.030215540843,0.0
2021-02-16,Europe,11229470.0,962308.0,51738899.0,1707589.2,117099.271568103,2364097.0
2021-02-16,North America,15482299.0,219053.0,41568419.0,1793816.83333333,146466.830647817,794862.0
2021-02-16,South America,579303.0,9465.0,8191618.0,789263.5,65036.9567298154,596037.0
2021-02-17,Africa,19512.0,197512.0,55152.0,201874.0,24943.2569587738,427188.0
2021-02-17,Asia,4601249.0,348125.0,21237100.0,1857381.0,52322.1911417322,810386.0
2021-02-17,Australia/Oceania,0.0,0.0,0.0,12793.0,497.512631290756,0.0
2021-02-17,Europe,11693689.0,1015196.0,53393793.0,1712031.0,108488.092782502,2430512.0
2021-02-17,North America,15968090.0,226629.0,42305256.0,1955727.0,110681.508349848,837059.0
2021-02-17,South America,853581.0,10857.0,8385664.0,1283399.5,80910.5256957258,614877.0
2021-02-18,Africa,22925.0,209221.0,57390.0,228164.0,23662.4612123137,432421.0
2021-02-18,Asia,4964539.0,361090.0,22704673.0,1962011.0,54058.0170696243,834645.0
2021-02-18,Australia/Oceania,0.0,0.0,0.0,32731.1666666667,4699.16698344856,0.0
2021-02-18,Europe,12175857.0,1077428.0,55097862.0,1717263.0,110278.978343199,2511353.0
2021-02-18,North America,16838740.0,234919.0,43173479.0,1740328.0,74666.6096197796,881706.0
2021-02-18,South America,1024917.0,11756.0,8733143.0,439500.0,44574.258720354,633499.0
2021-02-19,Africa,32990.0,218877.0,2424276.0,190593.0,21391.2673397598,504656.0
2021-02-19,Asia,5467978.0,368933.0,23604041.0,1979214.0,54002.8079499836,853048.0
2021-02-19,Australia/Oceania,0.0,0.0,30.0,12143.5,477.084736521144,6.0
2021-02-19,Europe,12566817.0,1127783.0,56568450.0,1679083.0,111451.319799098,2592371.0
2021-02-19,North America,17900181.0,243895.0,44262448.0,1757713.0,75149.549006532,929339.0
2021-02-19,South America,1206597.0,12801.0,9099634.0,437589.0,37586.5055716434,652295.0
2021-02-20,Africa,45489.0,219174.0,2523355.0,161672.0,18001.4489047948,510100.0
2021-02-20,Asia,5731164.0,374977.0,24211752.0,2011831.0,54404.7088711411,866646.0
2021-02-20,Australia/Oceania,0.0,0.0,100.0,14069.0,555.186888925388,20.0
