"country","date","daily_vaccinations","population","continent","cumsum_total_vaccination","people_vaccinated"
"Kazakhstan",2021-02-21,638,18939158,"Asia",675094.959454105,NA
"Kazakhstan",2021-02-22,638,18939158,"Asia",675732.959454105,NA
"Kazakhstan",2021-02-23,638,18939158,"Asia",676370.959454105,NA
"Kazakhstan",2021-02-24,638,18939158,"Asia",677008.959454105,20157
"Kazakhstan",2021-02-25,1040,18939158,"Asia",678048.959454105,NA
"Kazakhstan",2021-02-26,1442,18939158,"Asia",679490.959454105,NA
"Kazakhstan",2021-02-27,1844,18939158,"Asia",681334.959454105,NA
"Kazakhstan",2021-02-28,2247,18939158,"Asia",683581.959454105,NA
"Kazakhstan",2021-03-01,2649,18939158,"Asia",686230.959454105,NA
"Kazakhstan",2021-03-02,3051,18939158,"Asia",689281.959454105,NA
"Kazakhstan",2021-03-03,3453,18939158,"Asia",692734.959454105,NA
"Kazakhstan",2021-03-04,3453,18939158,"Asia",696187.959454105,NA
"Kazakhstan",2021-03-05,3453,18939158,"Asia",699640.959454105,NA
"Kazakhstan",2021-03-06,3453,18939158,"Asia",703093.959454105,NA
"Kazakhstan",2021-03-07,3453,18939158,"Asia",706546.959454105,NA
"Kazakhstan",2021-03-08,3453,18939158,"Asia",709999.959454105,NA
"Kazakhstan",2021-03-09,3453,18939158,"Asia",713452.959454105,NA
"Kazakhstan",2021-03-10,3453,18939158,"Asia",716905.959454105,NA
"Kazakhstan",2021-03-11,3453,18939158,"Asia",720358.959454105,NA
"Kazakhstan",2021-03-12,3453,18939158,"Asia",723811.959454105,NA
"Kazakhstan",2021-03-13,3453,18939158,"Asia",727264.959454105,NA
"Kazakhstan",2021-03-14,3453,18939158,"Asia",730717.959454105,NA
"Kazakhstan",2021-03-15,3453,18939158,"Asia",734170.959454105,69095
"Kazakhstan",2021-03-16,4012,18939158,"Asia",738182.959454105,NA
"Kazakhstan",2021-03-17,4571,18939158,"Asia",742753.959454105,NA
"Kazakhstan",2021-03-18,5129,18939158,"Asia",747882.959454105,90748
"Kenya",2021-03-04,6131.5,54623954,"Africa",695100.213427251,0
"Kenya",2021-03-05,667,54623954,"Africa",695767.213427251,NA
"Kenya",2021-03-06,667,54623954,"Africa",696434.213427251,NA
"Kenya",2021-03-07,667,54623954,"Africa",697101.213427251,NA
"Kenya",2021-03-08,667,54623954,"Africa",697768.213427251,NA
"Kenya",2021-03-09,667,54623954,"Africa",698435.213427251,NA
"Kenya",2021-03-10,667,54623954,"Africa",699102.213427251,4000
"Kenya",2021-03-11,755,54623954,"Africa",699857.213427251,NA
"Kenya",2021-03-12,844,54623954,"Africa",700701.213427251,NA
"Kenya",2021-03-13,932,54623954,"Africa",701633.213427251,NA
"Kenya",2021-03-14,1021,54623954,"Africa",702654.213427251,9144
"Kenya",2021-03-15,1442,54623954,"Africa",704096.213427251,NA
"Kenya",2021-03-16,1864,54623954,"Africa",705960.213427251,NA
"Kenya",2021-03-17,2286,54623954,"Africa",708246.213427251,20000
"Kuwait",2020-12-28,2290.27272727273,4316194,"Asia",394802.467400396,NA
"Kuwait",2020-12-29,1121,4316194,"Asia",395923.467400396,NA
"Kuwait",2020-12-30,1121,4316194,"Asia",397044.467400396,NA
"Kuwait",2020-12-31,1121,4316194,"Asia",398165.467400396,NA
"Kuwait",2021-01-01,1121,4316194,"Asia",399286.467400396,NA
"Kuwait",2021-01-02,1121,4316194,"Asia",400407.467400396,NA
"Kuwait",2021-01-03,1121,4316194,"Asia",401528.467400396,NA
"Kuwait",2021-01-04,1121,4316194,"Asia",402649.467400396,NA
"Kuwait",2021-01-05,1121,4316194,"Asia",403770.467400396,NA
"Kuwait",2021-01-06,1121,4316194,"Asia",404891.467400396,NA
"Kuwait",2021-01-07,1121,4316194,"Asia",406012.467400396,NA
"Kuwait",2021-01-08,1121,4316194,"Asia",407133.467400396,NA
"Kuwait",2021-01-09,1121,4316194,"Asia",408254.467400396,NA
"Kuwait",2021-01-10,1121,4316194,"Asia",409375.467400396,NA
"Kuwait",2021-01-11,1121,4316194,"Asia",410496.467400396,NA
"Kuwait",2021-01-12,1121,4316194,"Asia",411617.467400396,NA
"Kuwait",2021-01-13,1121,4316194,"Asia",412738.467400396,NA
"Kuwait",2021-01-14,1121,4316194,"Asia",413859.467400396,NA
"Kuwait",2021-01-15,1121,4316194,"Asia",414980.467400396,NA
"Kuwait",2021-01-16,1121,4316194,"Asia",416101.467400396,NA
"Kuwait",2021-01-17,1121,4316194,"Asia",417222.467400396,NA
"Kuwait",2021-01-18,1121,4316194,"Asia",418343.467400396,NA
"Kuwait",2021-01-19,1121,4316194,"Asia",419464.467400396,NA
"Kuwait",2021-01-20,1121,4316194,"Asia",420585.467400396,NA
"Kuwait",2021-01-21,1121,4316194,"Asia",421706.467400396,NA
"Kuwait",2021-01-22,1121,4316194,"Asia",422827.467400396,NA
"Kuwait",2021-01-23,1121,4316194,"Asia",423948.467400396,NA
"Kuwait",2021-01-24,1121,4316194,"Asia",425069.467400396,NA
"Kuwait",2021-01-25,1121,4316194,"Asia",426190.467400396,NA
"Kuwait",2021-01-26,1121,4316194,"Asia",427311.467400396,NA
"Kuwait",2021-01-27,1961,4316194,"Asia",429272.467400396,NA
"Kuwait",2021-01-28,2800,4316194,"Asia",432072.467400396,NA
"Kuwait",2021-01-29,3640,4316194,"Asia",435712.467400396,NA
"Kuwait",2021-01-30,4480,4316194,"Asia",440192.467400396,NA
"Kuwait",2021-01-31,5320,4316194,"Asia",445512.467400396,NA
"Kuwait",2021-02-01,6160,4316194,"Asia",451672.467400396,NA
"Kuwait",2021-02-02,7000,4316194,"Asia",458672.467400396,NA
"Kuwait",2021-02-03,7000,4316194,"Asia",465672.467400396,NA
"Kuwait",2021-02-04,7000,4316194,"Asia",472672.467400396,NA
"Kuwait",2021-02-05,7000,4316194,"Asia",479672.467400396,NA
"Kuwait",2021-02-06,7000,4316194,"Asia",486672.467400396,NA
"Kuwait",2021-02-07,7000,4316194,"Asia",493672.467400396,NA
"Kuwait",2021-02-08,7000,4316194,"Asia",500672.467400396,NA
"Kuwait",2021-02-09,7000,4316194,"Asia",507672.467400396,NA
"Kuwait",2021-02-10,7000,4316194,"Asia",514672.467400396,NA
"Kuwait",2021-02-11,7000,4316194,"Asia",521672.467400396,NA
"Kuwait",2021-02-12,7000,4316194,"Asia",528672.467400396,NA
"Kuwait",2021-02-13,7000,4316194,"Asia",535672.467400396,NA
"Kuwait",2021-02-14,7000,4316194,"Asia",542672.467400396,NA
"Kuwait",2021-02-15,7000,4316194,"Asia",549672.467400396,137000
"Kuwait",2021-02-16,7259,4316194,"Asia",556931.467400396,NA
"Kuwait",2021-02-17,7517,4316194,"Asia",564448.467400396,NA
"Kuwait",2021-02-18,7776,4316194,"Asia",572224.467400396,NA
"Kuwait",2021-02-19,8034,4316194,"Asia",580258.467400396,NA
"Kuwait",2021-02-20,8293,4316194,"Asia",588551.467400396,NA
"Kuwait",2021-02-21,8551,4316194,"Asia",597102.467400396,NA
"Kuwait",2021-02-22,8810,4316194,"Asia",605912.467400396,NA
"Kuwait",2021-02-23,8810,4316194,"Asia",614722.467400396,NA
"Kuwait",2021-02-24,8810,4316194,"Asia",623532.467400396,NA
"Kuwait",2021-02-25,8810,4316194,"Asia",632342.467400396,NA
"Kuwait",2021-02-26,8810,4316194,"Asia",641152.467400396,NA
"Kuwait",2021-02-27,8810,4316194,"Asia",649962.467400396,NA
"Kuwait",2021-02-28,8810,4316194,"Asia",658772.467400396,NA
"Kuwait",2021-03-01,8810,4316194,"Asia",667582.467400396,NA
"Kuwait",2021-03-02,8810,4316194,"Asia",676392.467400396,NA
"Kuwait",2021-03-03,8810,4316194,"Asia",685202.467400396,NA
"Kuwait",2021-03-04,8810,4316194,"Asia",694012.467400396,NA
"Kuwait",2021-03-05,8810,4316194,"Asia",702822.467400396,NA
"Kuwait",2021-03-06,8810,4316194,"Asia",711632.467400396,NA
"Kuwait",2021-03-07,8810,4316194,"Asia",720442.467400396,NA
"Kuwait",2021-03-08,8810,4316194,"Asia",729252.467400396,322000
"Kuwait",2021-03-22,7551,4316194,"Asia",763702.300733729,5e+05
"Latvia",2020-12-28,2414.45454545455,1870977,"Europe",377590.864230685,595
"Latvia",2020-12-29,1562.5,1870977,"Europe",379153.364230685,1468
"Latvia",2020-12-30,1449.5,1870977,"Europe",380602.864230685,2259
"Latvia",2021-01-04,1003,1870977,"Europe",386360.864230685,2958
"Latvia",2021-01-05,918.75,1870977,"Europe",387279.614230685,3847
"Latvia",2021-01-06,989,1870977,"Europe",388268.614230685,4623
"Latvia",2021-01-07,1136.5,1870977,"Europe",389405.114230685,5431
"Latvia",2021-01-08,1321.25,1870977,"Europe",390726.364230685,6337
"Latvia",2021-01-09,1332,1870977,"Europe",392058.364230685,6642
"Latvia",2021-01-10,1332,1870977,"Europe",393390.364230685,6978
"Latvia",2021-01-11,1411,1870977,"Europe",394801.364230685,8345
"Latvia",2021-01-12,1463.25,1870977,"Europe",396264.614230685,9972
"Latvia",2021-01-13,1561,1870977,"Europe",397825.614230685,11483
"Latvia",2021-01-14,1720.75,1870977,"Europe",399546.364230685,13306
"Latvia",2021-01-15,1795.75,1870977,"Europe",401342.114230685,15178
"Latvia",2021-01-16,1824.25,1870977,"Europe",403166.364230685,15845
"Latvia",2021-01-17,1864.5,1870977,"Europe",405030.864230685,15962
"Latvia",2021-01-18,1946.75,1870977,"Europe",406977.614230685,16235
"Latvia",2021-01-19,125,1870977,"Europe",407102.614230685,16307
"Latvia",2021-01-20,235,1870977,"Europe",407337.614230685,16326
"Latvia",2021-01-21,275,1870977,"Europe",407612.614230685,16592
"Latvia",2021-01-22,306,1870977,"Europe",407918.614230685,16790
"Latvia",2021-01-23,343,1870977,"Europe",408261.614230685,16916
"Latvia",2021-01-24,381,1870977,"Europe",408642.614230685,NA
"Latvia",2021-01-25,419,1870977,"Europe",409061.614230685,16935
"Latvia",2021-01-26,415,1870977,"Europe",409476.614230685,16965
"Latvia",2021-01-27,422,1870977,"Europe",409898.614230685,17046
"Latvia",2021-01-28,493,1870977,"Europe",410391.614230685,17075
"Latvia",2021-01-29,600,1870977,"Europe",410991.614230685,17127
"Latvia",2021-01-30,606,1870977,"Europe",411597.614230685,17131
"Latvia",2021-01-31,677,1870977,"Europe",412274.614230685,NA
"Latvia",2021-02-01,748,1870977,"Europe",413022.614230685,17144
"Latvia",2021-02-02,885,1870977,"Europe",413907.614230685,17280
"Latvia",2021-02-03,1000,1870977,"Europe",414907.614230685,17523
"Latvia",2021-02-04,1104,1870977,"Europe",416011.614230685,17663
"Latvia",2021-02-05,1204,1870977,"Europe",417215.614230685,17825
"Latvia",2021-02-06,1241,1870977,"Europe",418456.614230685,17834
"Latvia",2021-02-07,1150,1870977,"Europe",419606.614230685,17836
"Latvia",2021-02-08,1100,1870977,"Europe",420706.614230685,18092
"Latvia",2021-02-09,868,1870977,"Europe",421574.614230685,18233
"Latvia",2021-02-10,726,1870977,"Europe",422300.614230685,18662
"Latvia",2021-02-11,766,1870977,"Europe",423066.614230685,19764
"Latvia",2021-02-12,775,1870977,"Europe",423841.614230685,20940
"Latvia",2021-02-13,751,1870977,"Europe",424592.614230685,21164
"Latvia",2021-02-14,736,1870977,"Europe",425328.614230685,21165
"Latvia",2021-02-15,802,1870977,"Europe",426130.614230685,21884
"Latvia",2021-02-16,973,1870977,"Europe",427103.614230685,23188
"Latvia",2021-02-17,1168,1870977,"Europe",428271.614230685,25001
"Latvia",2021-02-18,1134,1870977,"Europe",429405.614230685,26493
"Latvia",2021-02-19,1081,1870977,"Europe",430486.614230685,27789
"Latvia",2021-02-20,1133,1870977,"Europe",431619.614230685,28542
"Latvia",2021-02-21,1316,1870977,"Europe",432935.614230685,29351
"Latvia",2021-02-22,1376,1870977,"Europe",434311.614230685,31103
"Latvia",2021-02-23,1519,1870977,"Europe",435830.614230685,33456
"Latvia",2021-02-24,1850,1870977,"Europe",437680.614230685,37734
"Latvia",2021-02-25,2225,1870977,"Europe",439905.614230685,41860
"Latvia",2021-02-26,2512,1870977,"Europe",442417.614230685,45132
"Latvia",2021-02-27,2485,1870977,"Europe",444902.614230685,45708
"Latvia",2021-02-28,2319,1870977,"Europe",447221.614230685,45837
"Latvia",2021-03-01,2384,1870977,"Europe",449605.614230685,47365
"Latvia",2021-03-02,2354,1870977,"Europe",451959.614230685,49236
"Latvia",2021-03-03,2323,1870977,"Europe",454282.614230685,53140
"Latvia",2021-03-04,2577,1870977,"Europe",456859.614230685,58967
"Latvia",2021-03-05,2782,1870977,"Europe",459641.614230685,63625
"Latvia",2021-03-06,2808,1870977,"Europe",462449.614230685,64388
"Latvia",2021-03-07,2800,1870977,"Europe",465249.614230685,64459
"Latvia",2021-03-08,2790,1870977,"Europe",468039.614230685,66113
"Latvia",2021-03-09,2815,1870977,"Europe",470854.614230685,68430
"Latvia",2021-03-10,2580,1870977,"Europe",473434.614230685,70848
"Latvia",2021-03-11,2107,1870977,"Europe",475541.614230685,73468
"Latvia",2021-03-12,2122,1870977,"Europe",477663.614230685,78358
"Latvia",2021-03-13,2141,1870977,"Europe",479804.614230685,79259
"Latvia",2021-03-14,2397,1870977,"Europe",482201.614230685,79331
"Latvia",2021-03-15,2423,1870977,"Europe",484624.614230685,82931
"Latvia",2021-03-16,2113,1870977,"Europe",486737.614230685,82985
"Latvia",2021-03-17,1787,1870977,"Europe",488524.614230685,83046
"Latvia",2021-03-18,1450,1870977,"Europe",489974.614230685,83060
"Latvia",2021-03-19,848,1870977,"Europe",490822.614230685,83456
"Latvia",2021-03-20,749,1870977,"Europe",491571.614230685,83848
"Latvia",2021-03-21,512,1870977,"Europe",492083.614230685,83872
"Latvia",2021-03-22,568,1870977,"Europe",492651.614230685,85904
"Lebanon",2021-02-13,391,6803188,"Asia",422980.261060973,NA
"Lebanon",2021-02-14,48,6803188,"Asia",423028.261060973,NA
"Lebanon",2021-02-15,640,6803188,"Asia",423668.261060973,NA
"Lebanon",2021-02-16,1089,6803188,"Asia",424757.261060973,NA
"Lebanon",2021-02-17,1483,6803188,"Asia",426240.261060973,NA
"Lebanon",2021-02-18,1921,6803188,"Asia",428161.261060973,NA
"Lebanon",2021-02-19,2222,6803188,"Asia",430383.261060973,NA
"Lebanon",2021-02-20,1904,6803188,"Asia",432287.261060973,NA
"Lebanon",2021-02-21,1897,6803188,"Asia",434184.261060973,NA
"Lebanon",2021-02-22,2393,6803188,"Asia",436577.261060973,NA
"Lebanon",2021-02-23,2616,6803188,"Asia",439193.261060973,NA
"Lebanon",2021-02-24,2780,6803188,"Asia",441973.261060973,NA
"Lebanon",2021-02-25,2888,6803188,"Asia",444861.261060973,NA
"Lebanon",2021-02-26,3095,6803188,"Asia",447956.261060973,NA
"Lebanon",2021-02-27,3095,6803188,"Asia",451051.261060973,NA
"Lebanon",2021-02-28,3895,6803188,"Asia",454946.261060973,NA
"Lebanon",2021-03-01,3975,6803188,"Asia",458921.261060973,NA
"Lebanon",2021-03-02,3721,6803188,"Asia",462642.261060973,NA
"Lebanon",2021-03-03,4170,6803188,"Asia",466812.261060973,NA
"Lebanon",2021-03-04,3951,6803188,"Asia",470763.261060973,NA
"Lebanon",2021-03-05,3650,6803188,"Asia",474413.261060973,NA
"Lebanon",2021-03-06,3678,6803188,"Asia",478091.261060973,NA
"Lebanon",2021-03-07,2962,6803188,"Asia",481053.261060973,NA
"Lebanon",2021-03-08,2593,6803188,"Asia",483646.261060973,NA
"Lebanon",2021-03-09,2478,6803188,"Asia",486124.261060973,NA
"Lebanon",2021-03-10,4662,6803188,"Asia",490786.261060973,75341
"Lebanon",2021-03-11,4928,6803188,"Asia",495714.261060973,76883
"Lebanon",2021-03-12,5050,6803188,"Asia",500764.261060973,78177
"Lebanon",2021-03-13,5442,6803188,"Asia",506206.261060973,NA
"Lebanon",2021-03-14,5778,6803188,"Asia",511984.261060973,NA
"Lebanon",2021-03-15,5817,6803188,"Asia",517801.261060973,81802
"Lebanon",2021-03-16,7170,6803188,"Asia",524971.261060973,86098
"Lebanon",2021-03-17,4811,6803188,"Asia",529782.261060973,88219
"Lebanon",2021-03-18,5360,6803188,"Asia",535142.261060973,90974
"Lebanon",2021-03-19,5627,6803188,"Asia",540769.261060973,92573
"Lebanon",2021-03-20,5216,6803188,"Asia",545985.261060973,92597
"Lebanon",2021-03-21,5234,6803188,"Asia",551219.261060973,93801
"Lebanon",2021-03-22,6199,6803188,"Asia",557418.261060973,98022
"Liechtenstein",2021-02-03,3123.33333333333,38207,"Europe",421097.907891261,NA
"Liechtenstein",2021-02-04,26,38207,"Europe",421123.907891261,NA
"Liechtenstein",2021-02-05,26,38207,"Europe",421149.907891261,NA
"Liechtenstein",2021-02-06,26,38207,"Europe",421175.907891261,NA
"Liechtenstein",2021-02-07,26,38207,"Europe",421201.907891261,NA
"Liechtenstein",2021-02-08,26,38207,"Europe",421227.907891261,NA
"Liechtenstein",2021-02-09,26,38207,"Europe",421253.907891261,NA
"Liechtenstein",2021-02-10,26,38207,"Europe",421279.907891261,NA
"Liechtenstein",2021-02-11,28,38207,"Europe",421307.907891261,NA
"Liechtenstein",2021-02-12,29,38207,"Europe",421336.907891261,NA
"Liechtenstein",2021-02-13,31,38207,"Europe",421367.907891261,NA
"Liechtenstein",2021-02-14,32,38207,"Europe",421399.907891261,NA
"Liechtenstein",2021-02-15,45,38207,"Europe",421444.907891261,NA
"Liechtenstein",2021-02-16,57,38207,"Europe",421501.907891261,NA
"Liechtenstein",2021-02-17,69,38207,"Europe",421570.907891261,NA
"Liechtenstein",2021-02-18,75,38207,"Europe",421645.907891261,NA
"Liechtenstein",2021-02-19,81,38207,"Europe",421726.907891261,NA
"Liechtenstein",2021-02-20,87,38207,"Europe",421813.907891261,NA
"Liechtenstein",2021-02-21,92,38207,"Europe",421905.907891261,NA
"Liechtenstein",2021-02-22,96,38207,"Europe",422001.907891261,NA
"Liechtenstein",2021-02-23,99,38207,"Europe",422100.907891261,NA
"Liechtenstein",2021-02-24,102,38207,"Europe",422202.907891261,NA
"Liechtenstein",2021-02-25,105,38207,"Europe",422307.907891261,NA
"Liechtenstein",2021-02-26,107,38207,"Europe",422414.907891261,NA
"Liechtenstein",2021-02-27,110,38207,"Europe",422524.907891261,NA
"Liechtenstein",2021-02-28,112,38207,"Europe",422636.907891261,NA
"Liechtenstein",2021-03-01,99,38207,"Europe",422735.907891261,NA
"Liechtenstein",2021-03-02,85,38207,"Europe",422820.907891261,NA
"Liechtenstein",2021-03-03,72,38207,"Europe",422892.907891261,NA
"Liechtenstein",2021-03-04,87,38207,"Europe",422979.907891261,NA
"Liechtenstein",2021-03-05,103,38207,"Europe",423082.907891261,NA
"Liechtenstein",2021-03-06,119,38207,"Europe",423201.907891261,NA
"Liechtenstein",2021-03-07,134,38207,"Europe",423335.907891261,NA
"Liechtenstein",2021-03-08,133,38207,"Europe",423468.907891261,NA
"Liechtenstein",2021-03-09,132,38207,"Europe",423600.907891261,NA
"Liechtenstein",2021-03-10,131,38207,"Europe",423731.907891261,NA
"Liechtenstein",2021-03-11,107,38207,"Europe",423838.907891261,NA
"Liechtenstein",2021-03-12,83,38207,"Europe",423921.907891261,NA
"Liechtenstein",2021-03-13,58,38207,"Europe",423979.907891261,NA
"Liechtenstein",2021-03-14,34,38207,"Europe",424013.907891261,NA
"Liechtenstein",2021-03-15,50,38207,"Europe",424063.907891261,NA
"Liechtenstein",2021-03-16,66,38207,"Europe",424129.907891261,NA
"Liechtenstein",2021-03-17,82,38207,"Europe",424211.907891261,NA
"Lithuania",2020-12-27,22499.6,2694536,"Europe",323169.05472155,2420
"Lithuania",2020-12-28,2787,2694536,"Europe",325956.05472155,5207
"Lithuania",2020-12-29,2887,2694536,"Europe",328843.05472155,8194
"Lithuania",2020-12-30,2435,2694536,"Europe",331278.05472155,9726
"Lithuania",2020-12-31,1833,2694536,"Europe",333111.05472155,9751
"Lithuania",2021-01-01,1466,2694536,"Europe",334577.05472155,NA
"Lithuania",2021-01-02,1222,2694536,"Europe",335799.05472155,NA
"Lithuania",2021-01-03,1047,2694536,"Europe",336846.05472155,NA
"Lithuania",2021-01-04,649,2694536,"Europe",337495.05472155,9752
"Lithuania",2021-01-05,312,2694536,"Europe",337807.05472155,10375
"Lithuania",2021-01-06,593,2694536,"Europe",338400.05472155,13875
"Lithuania",2021-01-07,1183,2694536,"Europe",339583.05472155,18030
"Lithuania",2021-01-08,1922,2694536,"Europe",341505.05472155,23203
"Lithuania",2021-01-09,1965,2694536,"Europe",343470.05472155,23507
"Lithuania",2021-01-10,1965,2694536,"Europe",345435.05472155,23510
"Lithuania",2021-01-11,2281,2694536,"Europe",347716.05472155,25719
"Lithuania",2021-01-12,2490,2694536,"Europe",350206.05472155,27806
"Lithuania",2021-01-13,2881,2694536,"Europe",353087.05472155,34040
"Lithuania",2021-01-14,3520,2694536,"Europe",356607.05472155,42668
"Lithuania",2021-01-15,3820,2694536,"Europe",360427.05472155,49940
"Lithuania",2021-01-16,3934,2694536,"Europe",364361.05472155,51043
"Lithuania",2021-01-17,4095,2694536,"Europe",368456.05472155,51085
"Lithuania",2021-01-18,4424,2694536,"Europe",372880.05472155,53927
"Lithuania",2021-01-19,5024,2694536,"Europe",377904.05472155,56300
"Lithuania",2021-01-20,4629,2694536,"Europe",382533.05472155,57936
"Lithuania",2021-01-21,3618,2694536,"Europe",386151.05472155,58847
"Lithuania",2021-01-22,2635,2694536,"Europe",388786.05472155,59170
"Lithuania",2021-01-23,2479,2694536,"Europe",391265.05472155,59178
"Lithuania",2021-01-24,2325,2694536,"Europe",393590.05472155,NA
"Lithuania",2021-01-25,1687,2694536,"Europe",395277.05472155,59280
"Lithuania",2021-01-26,1232,2694536,"Europe",396509.05472155,61751
"Lithuania",2021-01-27,1720,2694536,"Europe",398229.05472155,65580
"Lithuania",2021-01-28,2509,2694536,"Europe",400738.05472155,68966
"Lithuania",2021-01-29,3603,2694536,"Europe",404341.05472155,71954
"Lithuania",2021-01-30,3692,2694536,"Europe",408033.05472155,72150
"Lithuania",2021-01-31,3686,2694536,"Europe",411719.05472155,72158
"Lithuania",2021-02-01,4090,2694536,"Europe",415809.05472155,73209
"Lithuania",2021-02-02,4199,2694536,"Europe",420008.05472155,74865
"Lithuania",2021-02-03,4185,2694536,"Europe",424193.05472155,76494
"Lithuania",2021-02-04,4580,2694536,"Europe",428773.05472155,78025
"Lithuania",2021-02-05,4465,2694536,"Europe",433238.05472155,78978
"Lithuania",2021-02-06,4479,2694536,"Europe",437717.05472155,79047
"Lithuania",2021-02-07,4492,2694536,"Europe",442209.05472155,79049
"Lithuania",2021-02-08,4459,2694536,"Europe",446668.05472155,79275
"Lithuania",2021-02-09,4314,2694536,"Europe",450982.05472155,80350
"Lithuania",2021-02-10,4222,2694536,"Europe",455204.05472155,84868
"Lithuania",2021-02-11,4109,2694536,"Europe",459313.05472155,92606
"Lithuania",2021-02-12,4113,2694536,"Europe",463426.05472155,98908
"Lithuania",2021-02-13,4073,2694536,"Europe",467499.05472155,99354
"Lithuania",2021-02-14,4391,2694536,"Europe",471890.05472155,NA
"Lithuania",2021-02-15,4344,2694536,"Europe",476234.05472155,103303
"Lithuania",2021-02-16,4013,2694536,"Europe",480247.05472155,103624
"Lithuania",2021-02-17,4312,2694536,"Europe",484559.05472155,107993
"Lithuania",2021-02-18,4637,2694536,"Europe",489196.05472155,114497
"Lithuania",2021-02-19,5090,2694536,"Europe",494286.05472155,121632
"Lithuania",2021-02-20,5170,2694536,"Europe",499456.05472155,122579
"Lithuania",2021-02-21,5230,2694536,"Europe",504686.05472155,NA
"Lithuania",2021-02-22,5289,2694536,"Europe",509975.05472155,126475
"Lithuania",2021-02-23,6445,2694536,"Europe",516420.05472155,133994
"Lithuania",2021-02-24,6933,2694536,"Europe",523353.05472155,144735
"Lithuania",2021-02-25,7004,2694536,"Europe",530357.05472155,155611
"Lithuania",2021-02-26,6934,2694536,"Europe",537291.05472155,164532
"Lithuania",2021-02-27,6890,2694536,"Europe",544181.05472155,165200
"Lithuania",2021-02-28,6557,2694536,"Europe",550738.05472155,165609
"Lithuania",2021-03-01,7241,2694536,"Europe",557979.05472155,172983
"Lithuania",2021-03-02,7333,2694536,"Europe",565312.05472155,181657
"Lithuania",2021-03-03,7364,2694536,"Europe",572676.05472155,191339
"Lithuania",2021-03-04,7866,2694536,"Europe",580542.05472155,201543
"Lithuania",2021-03-05,8423,2694536,"Europe",588965.05472155,210781
"Lithuania",2021-03-06,8413,2694536,"Europe",597378.05472155,211263
"Lithuania",2021-03-07,8354,2694536,"Europe",605732.05472155,211263
"Lithuania",2021-03-08,8550,2694536,"Europe",614282.05472155,219190
"Lithuania",2021-03-09,8915,2694536,"Europe",623197.05472155,229648
"Lithuania",2021-03-10,9437,2694536,"Europe",632634.05472155,242629
"Lithuania",2021-03-11,7409,2694536,"Europe",640043.05472155,243089
"Lithuania",2021-03-12,7962,2694536,"Europe",648005.05472155,253673
"Lithuania",2021-03-13,8122,2694536,"Europe",656127.05472155,254706
"Lithuania",2021-03-14,8125,2694536,"Europe",664252.05472155,254729
"Lithuania",2021-03-15,7984,2694536,"Europe",672236.05472155,261522
"Lithuania",2021-03-16,7739,2694536,"Europe",679975.05472155,267019
"Lithuania",2021-03-17,7003,2694536,"Europe",686978.05472155,269690
"Lithuania",2021-03-18,8026,2694536,"Europe",695004.05472155,272428
"Lithuania",2021-03-19,6804,2694536,"Europe",701808.05472155,275559
"Lithuania",2021-03-20,6620,2694536,"Europe",708428.05472155,275762
"Lithuania",2021-03-21,6621,2694536,"Europe",715049.05472155,275772
"Lithuania",2021-03-22,6546,2694536,"Europe",721595.05472155,281871
"Luxembourg",2020-12-30,2590.5,633330,"Europe",313986.644733656,1200
"Luxembourg",2020-12-31,62,633330,"Europe",314048.644733656,NA
"Luxembourg",2021-01-01,62,633330,"Europe",314110.644733656,NA
"Luxembourg",2021-01-02,62,633330,"Europe",314172.644733656,NA
"Luxembourg",2021-01-03,62,633330,"Europe",314234.644733656,NA
"Luxembourg",2021-01-04,62,633330,"Europe",314296.644733656,NA
"Luxembourg",2021-01-05,62,633330,"Europe",314358.644733656,NA
"Luxembourg",2021-01-06,62,633330,"Europe",314420.644733656,NA
"Luxembourg",2021-01-07,62,633330,"Europe",314482.644733656,NA
"Luxembourg",2021-01-08,62,633330,"Europe",314544.644733656,NA
"Luxembourg",2021-01-09,62,633330,"Europe",314606.644733656,NA
"Luxembourg",2021-01-10,62,633330,"Europe",314668.644733656,NA
"Luxembourg",2021-01-11,62,633330,"Europe",314730.644733656,1943
"Luxembourg",2021-01-12,114,633330,"Europe",314844.644733656,2372
"Luxembourg",2021-01-13,177,633330,"Europe",315021.644733656,2871
"Luxembourg",2021-01-14,220,633330,"Europe",315241.644733656,3233
"Luxembourg",2021-01-15,236,633330,"Europe",315477.644733656,NA
"Luxembourg",2021-01-16,252,633330,"Europe",315729.644733656,NA
"Luxembourg",2021-01-17,268,633330,"Europe",315997.644733656,3755
"Luxembourg",2021-01-18,375,633330,"Europe",316372.644733656,4569
"Luxembourg",2021-01-19,417,633330,"Europe",316789.644733656,5294
"Luxembourg",2021-01-20,475,633330,"Europe",317264.644733656,6193
"Luxembourg",2021-01-21,523,633330,"Europe",317787.644733656,6897
"Luxembourg",2021-01-22,558,633330,"Europe",318345.644733656,NA
"Luxembourg",2021-01-23,592,633330,"Europe",318937.644733656,NA
"Luxembourg",2021-01-24,626,633330,"Europe",319563.644733656,NA
"Luxembourg",2021-01-25,569,633330,"Europe",320132.644733656,7309
"Luxembourg",2021-01-26,604,633330,"Europe",320736.644733656,8280
"Luxembourg",2021-01-27,608,633330,"Europe",321344.644733656,9107
